WARNING (------): DXF version not recognised or not release 12-15.
ASCII DXF release 15 is recommended
XRECORD: name="ACDB_RECOMPOSE_DATA", handle="4C1", group="280", value="     1"
WARNING (023336): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1316044,935365), p2=(1316362,935365)
LINE entity, line 23352
WARNING (023362): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1316362,935365), p2=(1334777,935365)
LINE entity, line 23378
WARNING (023388): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1334777,935365), p2=(1335094,935365)
LINE entity, line 23404
WARNING (023414): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1335094,935365), p2=(1348302,935365)
LINE entity, line 23430
WARNING (023440): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1348302,935365), p2=(1348620,935365)
LINE entity, line 23456
WARNING (023466): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1348620,935365), p2=(1367035,935365)
LINE entity, line 23482
WARNING (023492): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367035,935365), p2=(1367352,935365)
LINE entity, line 23508
WARNING (023518): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367352,935365), p2=(1380560,935365)
LINE entity, line 23534
WARNING (023544): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1380560,935365), p2=(1380878,935365)
LINE entity, line 23560
WARNING (023570): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1380878,935365), p2=(1399293,935365)
LINE entity, line 23586
WARNING (023596): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1399293,935365), p2=(1399610,935365)
LINE entity, line 23612
WARNING (023622): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1399610,935365), p2=(1412818,935365)
LINE entity, line 23638
WARNING (023648): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1412818,935365), p2=(1413136,935365)
LINE entity, line 23664
WARNING (023674): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1413136,954415), p2=(1413136,935365)
LINE entity, line 23690
WARNING (023700): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1413136,954415), p2=(1431551,954415)
LINE entity, line 23716
WARNING (023726): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1418533,942350), p2=(1418533,947430)
LINE entity, line 23742
WARNING (023752): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1418533,942350), p2=(1426153,942350)
LINE entity, line 23768
WARNING (023778): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1426153,942350), p2=(1426153,947430)
LINE entity, line 23794
WARNING (023804): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1418533,947430), p2=(1426153,947430)
LINE entity, line 23820
WARNING (023830): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1431551,954415), p2=(1431551,935365)
LINE entity, line 23846
WARNING (023856): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1412818,954415), p2=(1412818,935365)
LINE entity, line 23872
WARNING (023882): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1412818,954415), p2=(1413136,954415)
LINE entity, line 23898
WARNING (023908): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1431551,954415), p2=(1431868,954415)
LINE entity, line 23924
WARNING (023934): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1431868,954415), p2=(1431868,935365)
LINE entity, line 23950
WARNING (023960): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1399610,954415), p2=(1412818,954415)
LINE entity, line 23976
WARNING (023986): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1399293,954415), p2=(1399610,954415)
LINE entity, line 24002
WARNING (024012): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1380878,954415), p2=(1399293,954415)
LINE entity, line 24028
WARNING (024038): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1380560,954415), p2=(1380878,954415)
LINE entity, line 24054
WARNING (024064): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367352,954415), p2=(1380560,954415)
LINE entity, line 24080
WARNING (024090): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367035,954415), p2=(1367352,954415)
LINE entity, line 24106
WARNING (024116): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1348620,954415), p2=(1367035,954415)
LINE entity, line 24132
WARNING (024142): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1348302,954415), p2=(1348620,954415)
LINE entity, line 24158
WARNING (024168): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1335094,954415), p2=(1348302,954415)
LINE entity, line 24184
WARNING (024194): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1335094,954415), p2=(1334777,954415)
LINE entity, line 24210
WARNING (024220): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1316362,954415), p2=(1334777,954415)
LINE entity, line 24236
WARNING (024246): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1316362,954415), p2=(1316044,954415)
LINE entity, line 24262
WARNING (024272): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1306265,954415), p2=(1316044,954415)
LINE entity, line 24288
WARNING (024298): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1431868,954415), p2=(1441647,954415)
LINE entity, line 24314
WARNING (024324): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1316044,935365), p2=(1316044,954415)
LINE entity, line 24340
WARNING (024350): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1316362,954415), p2=(1316362,935365)
LINE entity, line 24366
WARNING (024376): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1334777,954415), p2=(1334777,935365)
LINE entity, line 24392
WARNING (024402): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1335094,935365), p2=(1335094,954415)
LINE entity, line 24418
WARNING (024428): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321759,942350), p2=(1321759,947430)
LINE entity, line 24444
WARNING (024454): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321759,942350), p2=(1329379,942350)
LINE entity, line 24470
WARNING (024480): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1329379,942350), p2=(1329379,947430)
LINE entity, line 24496
WARNING (024506): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321759,947430), p2=(1329379,947430)
LINE entity, line 24522
WARNING (024532): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1323664,947430), p2=(1323664,942350)
LINE entity, line 24548
WARNING (024558): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1327474,942350), p2=(1327474,947430)
LINE entity, line 24574
WARNING (024584): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1348302,954415), p2=(1348302,935365)
LINE entity, line 24600
WARNING (024610): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1348620,954415), p2=(1348620,935365)
LINE entity, line 24626
WARNING (024636): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367035,954415), p2=(1367035,935365)
LINE entity, line 24652
WARNING (024662): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367352,954415), p2=(1367352,935365)
LINE entity, line 24678
WARNING (024688): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1354017,942350), p2=(1354017,947430)
LINE entity, line 24704
WARNING (024714): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1354017,942350), p2=(1361637,942350)
LINE entity, line 24730
WARNING (024740): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1361637,942350), p2=(1361637,947430)
LINE entity, line 24756
WARNING (024766): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1354017,947430), p2=(1361637,947430)
LINE entity, line 24782
WARNING (024792): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1355922,947430), p2=(1355922,942350)
LINE entity, line 24808
WARNING (024818): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1359732,942350), p2=(1359732,947430)
LINE entity, line 24834
WARNING (024844): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1380560,954415), p2=(1380560,935365)
LINE entity, line 24860
WARNING (024870): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1380878,954415), p2=(1380878,935365)
LINE entity, line 24886
WARNING (024896): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1399293,954415), p2=(1399293,935365)
LINE entity, line 24912
WARNING (024922): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1399610,954415), p2=(1399610,935365)
LINE entity, line 24938
WARNING (024948): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1386275,942350), p2=(1386275,947430)
LINE entity, line 24964
WARNING (024974): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1386275,942350), p2=(1393895,942350)
LINE entity, line 24990
WARNING (025000): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1393895,942350), p2=(1393895,947430)
LINE entity, line 25016
WARNING (025026): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1386275,947430), p2=(1393895,947430)
LINE entity, line 25042
WARNING (025052): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1388180,947430), p2=(1388180,942350)
LINE entity, line 25068
WARNING (025078): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1391990,942350), p2=(1391990,947430)
LINE entity, line 25094
WARNING (025104): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1441647,961019), p2=(1441647,928761)
LINE entity, line 25120
WARNING (025130): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1306265,928761), p2=(1312666,928761)
LINE entity, line 25146
WARNING (025156): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1338472,928761), p2=(1344924,928761)
LINE entity, line 25172
WARNING (025182): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1370730,928761), p2=(1377182,928761)
LINE entity, line 25198
WARNING (025208): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1402988,928761), p2=(1409440,928761)
LINE entity, line 25224
WARNING (025234): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1435246,928761), p2=(1441647,928761)
LINE entity, line 25250
WARNING (025260): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1306265,961019), p2=(1312666,961019)
LINE entity, line 25276
WARNING (025286): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1338472,961019), p2=(1344924,961019)
LINE entity, line 25302
WARNING (025312): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1370730,961019), p2=(1377182,961019)
LINE entity, line 25328
WARNING (025338): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1402988,961019), p2=(1409440,961019)
LINE entity, line 25354
WARNING (025364): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1435246,961019), p2=(1441647,961019)
LINE entity, line 25380
WARNING (025390): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1335729,955050), p2=(1335729,934730)
LINE entity, line 25406
WARNING (025416): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1335729,934730), p2=(1315409,934730)
LINE entity, line 25432
WARNING (025442): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1315409,934730), p2=(1315409,955050)
LINE entity, line 25458
WARNING (025468): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1315409,955050), p2=(1335729,955050)
LINE entity, line 25484
WARNING (025494): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367987,955050), p2=(1367987,934730)
LINE entity, line 25510
WARNING (025520): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1367987,934730), p2=(1347667,934730)
LINE entity, line 25536
WARNING (025546): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1347667,934730), p2=(1347667,955050)
LINE entity, line 25562
WARNING (025572): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1347667,955050), p2=(1367987,955050)
LINE entity, line 25588
WARNING (025598): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1400245,955050), p2=(1400245,934730)
LINE entity, line 25614
WARNING (025624): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1400245,934730), p2=(1379925,934730)
LINE entity, line 25640
WARNING (025650): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1379925,934730), p2=(1379925,955050)
LINE entity, line 25666
WARNING (025676): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1379925,955050), p2=(1400245,955050)
LINE entity, line 25692
WARNING (025702): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1432503,955050), p2=(1432503,934730)
LINE entity, line 25718
WARNING (025728): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1432503,934730), p2=(1412183,934730)
LINE entity, line 25744
WARNING (025754): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1412183,934730), p2=(1412183,955050)
LINE entity, line 25770
WARNING (025780): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1412183,955050), p2=(1432503,955050)
LINE entity, line 25796
WARNING (025806): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1331919,951240), p2=(1331919,938540)
LINE entity, line 25822
WARNING (025832): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1331919,938540), p2=(1335729,934730)
LINE entity, line 25848
WARNING (025858): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1331919,951240), p2=(1335729,955050)
LINE entity, line 25874
WARNING (025884): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321124,940445), p2=(1321124,949335)
LINE entity, line 25900
WARNING (025910): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321124,949335), p2=(1330014,949335)
LINE entity, line 25926
WARNING (025936): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1330014,940445), p2=(1330014,949335)
LINE entity, line 25952
WARNING (025962): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321124,940445), p2=(1330014,940445)
LINE entity, line 25978
WARNING (025988): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1319219,938540), p2=(1319219,951240)
LINE entity, line 26004
WARNING (026014): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1331919,938540), p2=(1319219,938540)
LINE entity, line 26030
WARNING (026040): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1319219,938540), p2=(1315409,934730)
LINE entity, line 26056
WARNING (026066): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1319219,951240), p2=(1315409,955050)
LINE entity, line 26082
WARNING (026092): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1319219,951240), p2=(1331919,951240)
LINE entity, line 26108
WARNING (026118): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1364177,951240), p2=(1364177,938540)
LINE entity, line 26134
WARNING (026144): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1364177,938540), p2=(1367987,934730)
LINE entity, line 26160
WARNING (026170): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1364177,951240), p2=(1367987,955050)
LINE entity, line 26186
WARNING (026196): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1353382,940445), p2=(1353382,949335)
LINE entity, line 26212
WARNING (026222): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1353382,949335), p2=(1362272,949335)
LINE entity, line 26238
WARNING (026248): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1362272,940445), p2=(1362272,949335)
LINE entity, line 26264
WARNING (026274): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1353382,940445), p2=(1362272,940445)
LINE entity, line 26290
WARNING (026300): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1351477,938540), p2=(1351477,951240)
LINE entity, line 26316
WARNING (026326): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1364177,938540), p2=(1351477,938540)
LINE entity, line 26342
WARNING (026352): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1351477,938540), p2=(1347667,934730)
LINE entity, line 26368
WARNING (026378): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1351477,951240), p2=(1347667,955050)
LINE entity, line 26394
WARNING (026404): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1351477,951240), p2=(1364177,951240)
LINE entity, line 26420
WARNING (026430): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1396435,951240), p2=(1396435,938540)
LINE entity, line 26446
WARNING (026456): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1396435,938540), p2=(1400245,934730)
LINE entity, line 26472
WARNING (026482): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1396435,951240), p2=(1400245,955050)
LINE entity, line 26498
WARNING (026508): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1385640,940445), p2=(1385640,949335)
LINE entity, line 26524
WARNING (026534): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1385640,949335), p2=(1394530,949335)
LINE entity, line 26550
WARNING (026560): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1394530,940445), p2=(1394530,949335)
LINE entity, line 26576
WARNING (026586): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1385640,940445), p2=(1394530,940445)
LINE entity, line 26602
WARNING (026612): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1383735,938540), p2=(1383735,951240)
LINE entity, line 26628
WARNING (026638): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1396435,938540), p2=(1383735,938540)
LINE entity, line 26654
WARNING (026664): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1383735,938540), p2=(1379925,934730)
LINE entity, line 26680
WARNING (026690): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1383735,951240), p2=(1379925,955050)
LINE entity, line 26706
WARNING (026716): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1383735,951240), p2=(1396435,951240)
LINE entity, line 26732
WARNING (026742): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1428693,951240), p2=(1428693,938540)
LINE entity, line 26758
WARNING (026768): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1428693,938540), p2=(1432503,934730)
LINE entity, line 26784
WARNING (026794): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1428693,951240), p2=(1432503,955050)
LINE entity, line 26810
WARNING (026820): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1417898,940445), p2=(1417898,949335)
LINE entity, line 26836
WARNING (026846): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1417898,949335), p2=(1426788,949335)
LINE entity, line 26862
WARNING (026872): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1426788,940445), p2=(1426788,949335)
LINE entity, line 26888
WARNING (026898): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1417898,940445), p2=(1426788,940445)
LINE entity, line 26914
WARNING (026924): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1415993,938540), p2=(1415993,951240)
LINE entity, line 26940
WARNING (026950): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1428693,938540), p2=(1415993,938540)
LINE entity, line 26966
WARNING (026976): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1415993,938540), p2=(1412183,934730)
LINE entity, line 26992
WARNING (027002): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1415993,951240), p2=(1412183,955050)
LINE entity, line 27018
WARNING (027028): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1415993,951240), p2=(1428693,951240)
LINE entity, line 27044
WARNING (027054): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1420438,947430), p2=(1420438,942350)
LINE entity, line 27070
WARNING (027080): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1424248,942350), p2=(1424248,947430)
LINE entity, line 27096
WARNING (027106): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321505,948890), p2=(1321505,940762)
LINE entity, line 27122
WARNING (027132): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1329633,940762), p2=(1329633,948890)
LINE entity, line 27148
WARNING (027158): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1329633,948890), p2=(1321505,948890)
SPLINE entity, line 27174
WARNING (027184): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 27328
WARNING (027338): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 27482
WARNING (027492): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 27636
WARNING (027646): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
LINE entity, line 27790
WARNING (027800): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1319106,938364), p2=(1318834,938091)
LINE entity, line 27816
WARNING (027826): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1332032,938364), p2=(1332304,938091)
LINE entity, line 27842
WARNING (027852): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1329633,948890), p2=(1329697,948954)
LINE entity, line 27868
WARNING (027878): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1332032,951289), p2=(1332304,951562)
LINE entity, line 27894
WARNING (027904): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1321505,948890), p2=(1321442,948954)
LINE entity, line 27920
WARNING (027930): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1319106,951289), p2=(1318834,951562)
LINE entity, line 27946
